Datetime,Date,PeriodID(1 to 48),Area Demand (MW),Nuclear,Thermal (LNG),Thermal (Coal),Thermal (Oil),Thermal (Other),Hydroelectric,Geothermal,Biomass,Solar PV Output,Solar PV Curtailment,Wind Power Output,Wind Power Curtailment,Pumped Storage,Battery Storage,Interconnected Lines,Others,Total
2024-01-16 10:00:00,2024-01-16,21,11392,2994,840,2126,94,324,140,158,562,5304,0,70,0,-80,0,1288,154,11398
2024-01-16 10:30:00,2024-01-16,22,11164,2992,744,1924,86,276,136,158,544,5996,0,68,0,-388,0,1528,152,11160
2024-01-16 11:00:00,2024-01-16,23,11044,2994,714,1918,84,262,134,158,546,6818,0,58,0,-510,0,2276,150,11050
2024-01-16 11:30:00,2024-01-16,24,10938,2992,614,1736,82,262,132,158,546,7332,0,52,0,-576,0,2548,152,10934
2024-01-16 12:00:00,2024-01-16,25,10560,2994,614,1598,84,260,136,158,548,7560,0,48,0,-1040,0,2548,150,10562
2024-01-16 12:30:00,2024-01-16,26,10218,2990,520,1552,78,264,134,158,544,7654,0,54,0,-1356,0,2528,152,10216
2024-01-16 13:00:00,2024-01-16,27,10520,2990,596,1618,82,270,136,158,554,7650,0,58,0,-1282,0,2452,150,10528
2024-01-16 13:30:00,2024-01-16,28,10564,2990,576,1670,78,274,130,158,568,7458,0,58,0,-1268,0,2288,152,10556
2024-01-16 14:00:00,2024-01-16,29,10350,2996,602,1776,82,282,134,158,574,6868,0,60,0,-1256,0,2068,150,10358
2024-01-16 14:30:00,2024-01-16,30,10216,2992,664,2046,84,290,130,158,568,6006,0,56,0,-810,0,2128,152,10208
2024-01-16 15:00:00,2024-01-16,31,10088,2992,772,2160,88,308,134,158,572,4934,0,52,0,-654,0,1572,150,10094
2024-01-16 15:30:00,2024-01-16,32,10186,2994,1504,2800,94,368,132,156,576,3666,0,50,0,-662,0,1648,152,10182
2024-01-16 16:00:00,2024-01-16,33,10410,2994,2092,3626,98,444,174,158,604,2206,0,44,0,-342,0,1832,150,10416
2024-01-16 16:30:00,2024-01-16,34,10822,2998,2892,4336,108,456,198,158,604,1004,0,42,0,176,0,2304,152,10820
2024-01-16 17:00:00,2024-01-16,35,11112,2986,2928,4712,112,458,288,158,608,238,0,40,0,342,0,1904,152,11118
2024-01-16 17:30:00,2024-01-16,36,11590,2990,2922,4888,122,468,394,158,602,-10,0,40,0,458,0,1596,152,11588
2024-01-16 18:00:00,2024-01-16,37,11864,2990,2900,4886,128,460,426,158,608,0,0,36,0,638,0,1508,152,11874
2024-01-16 18:30:00,2024-01-16,38,11970,2986,2924,4880,130,460,454,158,608,0,0,32,0,882,0,1704,152,11962
2024-01-16 19:00:00,2024-01-16,39,11990,2990,2928,4898,130,456,352,158,608,0,0,34,0,934,0,1640,152,12000
2024-01-16 19:30:00,2024-01-16,40,11734,2988,2938,4888,124,458,250,158,604,0,0,36,0,746,0,1616,152,11726
2024-01-16 20:00:00,2024-01-16,41,11638,2996,2958,4894,126,456,166,158,608,0,0,34,0,876,0,1776,152,11648
2024-01-16 20:30:00,2024-01-16,42,11464,2990,2970,4890,122,458,152,158,604,0,0,34,0,598,0,1672,152,11456
2024-01-16 21:00:00,2024-01-16,43,11252,2988,2932,4892,118,448,148,158,606,0,0,32,0,264,0,1476,150,11260
2024-01-16 21:30:00,2024-01-16,44,10942,2994,2892,4812,110,422,138,158,608,0,0,38,0,112,0,1500,152,10936
2024-01-16 22:00:00,2024-01-16,45,10744,2996,2856,4648,108,396,138,158,608,0,0,32,0,20,0,1360,150,10750
2024-01-16 22:30:00,2024-01-16,46,10378,2992,2738,4284,100,390,136,158,608,0,0,28,0,0,0,1212,152,10374
2024-01-16 23:00:00,2024-01-16,47,10196,2996,2740,3972,96,388,138,158,608,0,0,28,0,0,0,1072,150,10202
2024-01-16 23:30:00,2024-01-16,48,9928,2990,2598,3822,94,386,134,158,610,0,0,16,0,0,0,1036,152,9924
2024-01-17 00:00:00,2024-01-17,1,9648,2994,2654,3608,90,388,132,158,606,0,0,22,0,0,0,1148,150,9654
2024-01-17 00:30:00,2024-01-17,2,9470,2994,2698,3482,86,388,126,158,604,0,0,18,0,0,0,1240,152,9466
2024-01-17 01:00:00,2024-01-17,3,9464,2994,2678,3460,86,388,132,158,606,0,0,20,0,0,0,1200,150,9472
2024-01-17 01:30:00,2024-01-17,4,9634,2992,2760,3478,86,386,128,158,604,0,0,16,0,0,0,1132,152,9628
2024-01-17 02:00:00,2024-01-17,5,9850,2994,2594,3784,86,388,128,158,606,0,0,18,0,0,0,1052,150,9854
2024-01-17 02:30:00,2024-01-17,6,10040,2992,2840,3940,84,388,126,158,604,0,0,18,0,0,0,1264,152,10038
2024-01-17 03:00:00,2024-01-17,7,10274,2996,2848,4162,88,388,130,158,606,0,0,20,0,0,0,1264,150,10282
2024-01-17 03:30:00,2024-01-17,8,10416,2988,2676,4294,86,386,126,158,604,0,0,20,0,0,0,1080,152,10410
2024-01-17 04:00:00,2024-01-17,9,10528,2998,2854,4342,92,388,130,158,604,0,0,34,0,0,0,1216,150,10534
2024-01-17 04:30:00,2024-01-17,10,10570,2986,2850,4370,94,386,130,158,606,0,0,38,0,0,0,1204,152,10566
2024-01-17 05:00:00,2024-01-17,11,10706,2994,2866,4346,98,398,142,158,608,0,0,38,0,0,0,1084,150,10714
2024-01-17 05:30:00,2024-01-17,12,10882,2994,2848,4506,98,414,158,158,610,0,0,44,0,78,0,1184,152,10876
2024-01-17 06:00:00,2024-01-17,13,11306,2988,2886,4644,106,428,222,158,602,0,0,46,0,412,0,1328,150,11314
2024-01-17 06:30:00,2024-01-17,14,11730,2990,2928,4890,112,428,398,158,602,0,0,42,0,408,0,1384,152,11724
2024-01-17 07:00:00,2024-01-17,15,12204,2992,2956,4902,120,428,604,156,600,2,0,44,0,732,0,1472,150,12214
2024-01-17 07:30:00,2024-01-17,16,12326,2994,2932,4894,118,428,650,158,596,222,0,52,0,754,0,1632,152,12318
2024-01-17 08:00:00,2024-01-17,17,12410,2988,2936,4884,122,432,364,156,596,1020,0,48,0,648,0,1928,150,12416
2024-01-17 08:30:00,2024-01-17,18,12430,2992,2882,4796,116,428,234,156,592,2022,0,36,0,396,0,2376,152,12426
2024-01-17 09:00:00,2024-01-17,19,11830,2994,2576,4166,116,430,172,156,582,3222,0,32,0,0,0,2760,150,11836
2024-01-17 09:30:00,2024-01-17,20,11570,2996,1576,3402,108,422,144,156,558,4444,0,28,0,-174,0,2244,152,11568
2024-01-17 10:00:00,2024-01-17,21,11260,2994,868,2788,102,398,136,156,564,5436,0,18,0,-756,0,1588,150,11266
2024-01-17 10:30:00,2024-01-17,22,11160,2996,594,2446,94,372,134,156,560,6120,0,16,0,-1216,0,1268,152,11156
2024-01-17 11:00:00,2024-01-17,23,10922,2994,620,2078,94,340,132,156,548,6932,0,28,0,-1734,0,1412,150,10926
2024-01-17 11:30:00,2024-01-17,24,10804,2996,702,2010,90,318,128,156,538,7226,0,28,0,-1710,0,1832,152,10802
2024-01-17 12:00:00,2024-01-17,25,10434,2988,618,1914,88,306,152,156,538,7318,0,26,0,-1968,0,1848,150,10438
2024-01-17 12:30:00,2024-01-17,26,10144,2988,610,1880,88,308,146,154,542,7058,0,22,0,-2008,0,1800,152,10140
2024-01-17 13:00:00,2024-01-17,27,10240,2998,680,2112,86,306,134,156,542,6664,0,32,0,-1754,0,1868,150,10238
2024-01-17 13:30:00,2024-01-17,28,10218,2990,666,2270,86,316,130,156,550,6248,0,32,0,-1616,0,1756,150,10222
2024-01-17 14:00:00,2024-01-17,29,10160,2988,648,2382,88,340,132,156,562,5764,0,42,0,-1754,0,1328,150,10170
2024-01-17 14:30:00,2024-01-17,30,9978,2990,800,2638,94,352,128,156,568,5054,0,36,0,-1316,0,1680,150,9970
2024-01-17 15:00:00,2024-01-17,31,9814,2994,920,3016,92,372,132,156,576,3964,0,40,0,-1112,0,1480,150,9820
2024-01-17 15:30:00,2024-01-17,32,9956,2988,1356,3676,94,396,128,156,596,2844,0,32,0,-818,0,1648,150,9950
2024-01-17 16:00:00,2024-01-17,33,10162,2992,1814,4070,100,418,150,156,604,1738,0,38,0,-458,0,1600,150,10172
2024-01-17 16:30:00,2024-01-17,34,10484,2992,2548,4498,102,496,168,156,602,818,0,42,0,-14,0,2080,150,10478
2024-01-17 17:00:00,2024-01-17,35,10676,2992,2832,4782,108,542,262,156,606,202,0,46,0,40,0,2040,154,10682
2024-01-17 17:30:00,2024-01-17,36,10904,2990,2846,4886,110,550,420,156,604,-18,0,52,0,192,0,2040,152,10900
2024-01-17 18:00:00,2024-01-17,37,11130,2988,2844,4888,122,546,438,156,606,0,0,60,0,344,0,2008,152,11136
2024-01-17 18:30:00,2024-01-17,38,11188,2984,2862,4868,122,550,462,156,604,0,0,62,0,168,0,1808,154,11184
2024-01-17 19:00:00,2024-01-17,39,11080,2986,2850,4890,120,548,346,156,606,0,0,78,0,202,0,1848,152,11086
2024-01-17 19:30:00,2024-01-17,40,10944,2986,2830,4638,116,548,248,156,604,0,0,88,0,22,0,1448,152,10940
2024-01-17 20:00:00,2024-01-17,41,10690,2990,2828,4582,116,548,204,158,602,0,0,96,0,0,0,1576,150,10698
2024-01-17 20:30:00,2024-01-17,42,10504,2984,2746,4304,110,546,178,154,606,2,0,94,0,0,0,1376,150,10498
2024-01-17 21:00:00,2024-01-17,43,10280,2992,2574,4320,108,536,166,156,604,0,0,102,0,0,0,1424,150,10284
2024-01-17 21:30:00,2024-01-17,44,9994,2988,2232,4062,100,518,158,156,602,2,0,96,0,0,0,1072,150,9992
2024-01-17 22:00:00,2024-01-17,45,9862,2996,2302,3996,96,472,154,156,602,2,0,110,0,0,0,1168,150,9868
2024-01-17 22:30:00,2024-01-17,46,9538,2992,2010,3886,92,398,148,156,604,0,0,114,0,0,0,1016,150,9534
2024-01-17 23:00:00,2024-01-17,47,9350,2992,2070,3818,90,390,144,156,606,2,0,112,0,0,0,1172,150,9358
2024-01-17 23:30:00,2024-01-17,48,9028,2988,1880,3712,80,380,138,154,608,0,0,120,0,0,0,1188,150,9022
2024-01-18 00:00:00,2024-01-18,1,8710,2996,1748,3702,82,360,142,156,596,2,0,114,0,0,0,1332,150,8716
2024-01-18 00:30:00,2024-01-18,2,8494,2988,1468,3720,76,354,142,154,570,0,0,112,0,0,0,1244,150,8490
2024-01-18 01:00:00,2024-01-18,3,8490,2992,1496,3504,76,350,146,154,574,2,0,122,0,0,0,1072,150,8494
2024-01-18 01:30:00,2024-01-18,4,8646,2996,1374,3472,76,354,140,156,572,2,0,116,0,0,0,764,150,8644
2024-01-18 02:00:00,2024-01-18,5,8846,2988,1552,3478,76,350,140,156,570,2,0,126,0,0,0,736,150,8852
2024-01-18 02:30:00,2024-01-18,6,9126,2990,1768,3578,76,352,138,154,572,2,0,126,0,0,0,784,150,9122
2024-01-18 03:00:00,2024-01-18,7,9382,2992,1760,3912,78,350,138,154,572,2,0,124,0,0,0,844,150,9388
2024-01-18 03:30:00,2024-01-18,8,9560,2992,1954,4154,76,354,134,156,572,2,0,120,0,0,0,1108,150,9556
2024-01-18 04:00:00,2024-01-18,9,9654,2992,1994,4062,82,354,136,154,574,2,0,122,0,0,0,960,150,9662
2024-01-18 04:30:00,2024-01-18,10,9700,2990,2026,3928,80,376,132,156,570,2,0,124,0,0,0,840,150,9694
2024-01-18 05:00:00,2024-01-18,11,9752,2992,2088,3860,84,398,152,156,578,2,0,118,0,0,0,816,150,9762
2024-01-18 05:30:00,2024-01-18,12,9676,2994,2094,3832,86,482,186,154,602,2,0,102,0,0,0,1016,150,9668
2024-01-18 06:00:00,2024-01-18,13,9816,2994,2032,3848,90,540,288,156,610,2,0,94,0,0,0,980,150,9824
2024-01-18 06:30:00,2024-01-18,14,10060,2994,2024,3830,94,548,318,154,606,2,0,102,0,0,0,768,150,10054
2024-01-18 07:00:00,2024-01-18,15,10322,2992,2166,3842,100,548,324,154,604,4,0,106,0,0,0,664,150,10326
2024-01-18 07:30:00,2024-01-18,16,10460,2994,2276,4008,102,542,318,156,606,144,0,110,0,0,0,952,152,10456
2024-01-18 08:00:00,2024-01-18,17,10692,2998,2236,4344,102,550,310,156,596,644,0,106,0,0,0,1496,152,10698
2024-01-18 08:30:00,2024-01-18,18,10756,2990,2398,4292,102,554,294,154,598,1184,0,90,0,0,0,2056,152,10752
2024-01-18 09:00:00,2024-01-18,19,10826,2996,2528,4312,98,516,238,154,596,1660,0,112,0,0,0,2536,152,10826
2024-01-18 09:30:00,2024-01-18,20,10818,2992,2528,4532,92,480,164,156,594,1912,0,88,0,0,0,2872,154,10820
2024-01-18 10:00:00,2024-01-18,21,10720,2994,2456,4512,90,456,144,154,596,1928,0,76,0,0,0,2832,152,10726
2024-01-18 10:30:00,2024-01-18,22,10736,2994,2370,4228,88,454,140,152,600,2010,0,58,0,0,0,2516,154,10732
2024-01-18 11:00:00,2024-01-18,23,10768,2996,2102,3848,86,450,140,154,596,2148,0,64,0,0,0,1956,154,10782
2024-01-18 11:30:00,2024-01-18,24,10608,2992,1834,3676,86,452,134,148,598,2046,0,44,0,0,0,1568,154,10596
2024-01-18 12:00:00,2024-01-18,25,10402,2992,2044,3644,86,450,138,154,600,1884,0,48,0,0,0,1784,154,10410
2024-01-18 12:30:00,2024-01-18,26,10236,2998,1852,3812,82,446,138,152,598,1610,0,40,0,0,0,1652,154,10230
2024-01-18 13:00:00,2024-01-18,27,10560,2990,1898,3946,88,446,142,154,596,1532,0,32,0,0,0,1412,154,10566
2024-01-18 13:30:00,2024-01-18,28,10618,2996,1784,3874,86,450,136,150,596,1290,0,32,0,0,0,936,156,10614
2024-01-18 14:00:00,2024-01-18,29,10592,2988,1810,3916,92,448,142,154,594,1120,0,34,0,0,0,856,154,10596
2024-01-18 14:30:00,2024-01-18,30,10448,2992,1732,3970,90,448,136,150,596,862,0,26,0,0,0,712,156,10446
2024-01-18 15:00:00,2024-01-18,31,10362,2994,1908,3978,94,448,142,154,596,736,0,28,0,0,0,860,156,10374
2024-01-18 15:30:00,2024-01-18,32,10434,2992,2112,3970,94,454,140,152,598,608,0,20,0,0,0,872,156,10424
2024-01-18 16:00:00,2024-01-18,33,10552,2992,2468,4190,100,476,156,154,598,440,0,22,0,0,0,1192,156,10560
2024-01-18 16:30:00,2024-01-18,34,10742,2990,2720,4654,102,502,214,154,596,194,0,22,0,0,0,1568,156,10736
2024-01-18 17:00:00,2024-01-18,35,10850,2992,2744,4800,106,546,560,154,602,62,0,28,0,0,0,1900,158,10852
2024-01-18 17:30:00,2024-01-18,36,11028,2992,2732,4704,108,550,662,150,598,0,0,16,0,0,0,1644,160,11028
2024-01-18 18:00:00,2024-01-18,37,11080,2986,2732,4628,110,552,624,154,600,2,0,18,0,0,0,1480,158,11084
2024-01-18 18:30:00,2024-01-18,38,11054,2988,2782,4626,116,552,512,152,602,0,0,26,0,0,0,1464,160,11052
2024-01-18 19:00:00,2024-01-18,39,10778,2992,2660,4430,110,550,334,156,600,2,0,34,0,0,0,1240,158,10786
2024-01-18 19:30:00,2024-01-18,40,10556,2986,2210,4392,106,552,270,152,598,0,0,38,0,0,0,912,158,10550
2024-01-18 20:00:00,2024-01-18,41,10336,2992,1978,4536,108,552,178,154,594,2,0,36,0,0,0,944,156,10342
2024-01-18 20:30:00,2024-01-18,42,10106,2990,1754,4586,100,548,156,154,598,2,0,42,0,0,0,984,156,10102
2024-01-18 21:00:00,2024-01-18,43,9846,2994,1708,4542,100,538,154,156,598,2,0,30,0,0,0,1124,156,9854
2024-01-18 21:30:00,2024-01-18,44,9544,2992,1746,4270,98,514,152,152,596,2,0,36,0,0,0,1176,156,9538
2024-01-18 22:00:00,2024-01-18,45,9372,2994,1806,4144,92,488,146,156,598,2,0,34,0,0,0,1236,156,9380
2024-01-18 22:30:00,2024-01-18,46,9110,2994,1708,3998,88,430,146,152,598,2,0,24,0,0,0,1192,156,9104
2024-01-18 23:00:00,2024-01-18,47,8976,2992,1826,4056,84,354,144,154,602,2,0,20,0,0,0,1400,150,8984
2024-01-18 23:30:00,2024-01-18,48,8650,2990,1680,3814,80,348,140,154,600,2,0,18,0,0,0,1332,150,8644
2024-01-19 00:00:00,2024-01-19,1,8414,2994,1584,3530,80,348,144,156,586,2,0,30,0,0,0,1180,150,8424
2024-01-19 00:30:00,2024-01-19,2,8156,2990,1514,3468,74,348,142,152,566,2,0,66,0,0,0,1324,150,8148
2024-01-19 01:00:00,2024-01-19,3,8188,2992,1468,3476,76,348,148,156,564,2,0,90,0,0,0,1276,150,8194
2024-01-19 01:30:00,2024-01-19,4,8280,2988,1384,3480,76,348,142,154,566,2,0,90,0,0,0,1104,150,8276
2024-01-19 02:00:00,2024-01-19,5,8564,2992,1686,3536,76,348,144,154,564,2,0,92,0,0,0,1176,150,8568
2024-01-19 02:30:00,2024-01-19,6,8856,2990,1784,3628,80,348,140,156,564,2,0,92,0,0,0,1080,150,8854
2024-01-19 03:00:00,2024-01-19,7,9120,2990,1876,3642,78,348,142,156,566,2,0,106,0,0,0,928,150,9128
2024-01-19 03:30:00,2024-01-19,8,9286,2986,1936,3594,78,350,138,154,564,2,0,108,0,0,0,780,150,9280
2024-01-19 04:00:00,2024-01-19,9,9336,2992,2032,3756,80,348,142,156,564,2,0,112,0,152,0,1144,150,9342
2024-01-19 04:30:00,2024-01-19,10,9412,2984,2016,3856,80,350,142,154,562,2,0,112,0,68,0,1068,150,9408
2024-01-19 05:00:00,2024-01-19,11,9406,2990,2074,3790,86,348,166,154,570,2,0,130,0,0,0,1048,150,9412
2024-01-19 05:30:00,2024-01-19,12,9298,2994,1940,3716,84,402,198,156,590,2,0,134,0,0,0,1072,150,9294
2024-01-19 06:00:00,2024-01-19,13,9442,2986,2162,3748,90,460,306,156,600,2,0,128,0,0,0,1336,150,9452
2024-01-19 06:30:00,2024-01-19,14,9692,2988,2180,3722,94,468,320,154,602,2,0,124,0,0,0,1120,150,9684
2024-01-19 07:00:00,2024-01-19,15,10028,2992,2304,3850,102,472,308,154,598,2,0,124,0,0,0,1024,152,10034
2024-01-19 07:30:00,2024-01-19,16,10296,2992,2334,4008,104,494,266,156,596,24,0,134,0,0,0,968,152,10292
2024-01-19 08:00:00,2024-01-19,17,10594,2990,2428,4044,108,510,340,154,592,178,0,150,0,0,0,1048,152,10598
2024-01-19 08:30:00,2024-01-19,18,10990,2996,2432,4332,108,504,390,156,592,424,0,150,0,0,0,1248,152,10988
2024-01-19 09:00:00,2024-01-19,19,11114,2986,2400,4192,112,466,358,156,590,794,0,142,0,0,0,1228,150,11118
2024-01-19 09:30:00,2024-01-19,20,11068,2992,2422,4012,110,412,232,154,598,1134,0,126,0,0,0,1276,150,11066
2024-01-19 10:00:00,2024-01-19,21,10974,2994,2354,3788,108,414,158,154,596,1660,0,128,0,0,0,1524,150,10980
2024-01-19 10:30:00,2024-01-19,22,11114,2992,1938,3644,108,416,148,156,598,1980,0,120,0,0,0,1140,150,11110
2024-01-19 11:00:00,2024-01-19,23,10866,2990,1782,3624,106,410,150,156,600,1752,0,108,0,374,0,1328,150,10874
2024-01-19 11:30:00,2024-01-19,24,10998,2992,1678,3670,106,408,144,154,596,1810,0,98,0,672,0,1488,150,10990
2024-01-19 12:00:00,2024-01-19,25,10848,2994,1696,3544,106,360,142,156,602,1606,0,98,0,238,0,832,150,10860
2024-01-19 12:30:00,2024-01-19,26,10524,2990,1682,3376,100,340,140,154,598,1556,0,94,0,-2,0,664,150,10514
2024-01-19 13:00:00,2024-01-19,27,10738,2994,1602,3352,104,340,142,154,598,1742,0,100,0,0,0,536,150,10742
2024-01-19 13:30:00,2024-01-19,28,10744,2994,1574,3220,106,338,138,156,598,1724,0,92,0,0,0,348,150,10742
2024-01-19 14:00:00,2024-01-19,29,10680,2992,1896,3048,106,338,142,156,602,1530,0,94,0,0,0,364,150,10690
2024-01-19 14:30:00,2024-01-19,30,10526,2990,1862,3082,104,338,138,154,598,1496,0,96,0,0,0,492,150,10516
2024-01-19 15:00:00,2024-01-19,31,10390,2996,1864,3452,104,338,142,156,604,1438,0,114,0,0,0,960,150,10398
2024-01-19 15:30:00,2024-01-19,32,10494,2994,2100,3632,110,340,140,154,596,1136,0,120,0,0,0,984,150,10488
2024-01-19 16:00:00,2024-01-19,33,10694,2994,2656,3896,110,370,146,156,606,702,0,120,0,0,0,1204,150,10702
2024-01-19 16:30:00,2024-01-19,34,10834,2992,2784,4206,110,464,184,154,604,322,0,124,0,0,0,1268,152,10828
2024-01-19 17:00:00,2024-01-19,35,10908,2990,2876,4102,112,530,440,156,608,96,0,130,0,0,0,1284,152,10908
2024-01-19 17:30:00,2024-01-19,36,11076,2986,2886,4096,114,538,524,156,604,0,0,130,0,0,0,1108,152,11078
2024-01-19 18:00:00,2024-01-19,37,11166,2992,2852,3976,120,538,540,156,606,2,0,136,0,0,0,896,152,11174
2024-01-19 18:30:00,2024-01-19,38,11088,2988,2726,3878,116,540,512,158,604,2,0,148,0,0,0,744,154,11082
2024-01-19 19:00:00,2024-01-19,39,10942,2986,2940,3934,116,540,344,158,606,2,0,150,0,0,0,976,152,10952
2024-01-19 19:30:00,2024-01-19,40,10674,2990,2726,3704,108,536,252,156,606,2,0,156,0,0,0,720,150,10666
2024-01-19 20:00:00,2024-01-19,41,10518,2996,2494,3656,110,516,216,158,606,2,0,150,0,0,0,528,150,10526
2024-01-19 20:30:00,2024-01-19,42,10304,2990,2502,3552,104,508,204,156,602,2,0,142,0,0,0,616,152,10298
2024-01-19 21:00:00,2024-01-19,43,10006,2994,2754,3548,104,508,188,156,604,2,0,134,0,0,0,1132,150,10010
2024-01-19 21:30:00,2024-01-19,44,9730,2992,2352,3542,98,496,172,158,604,2,0,134,0,0,0,972,150,9728
2024-01-19 22:00:00,2024-01-19,45,9532,2992,2130,3550,94,476,156,156,600,2,0,142,0,0,0,912,150,9536
2024-01-19 22:30:00,2024-01-19,46,9244,2994,2086,3552,92,418,146,156,596,2,0,132,0,0,0,1080,148,9242
2024-01-19 23:00:00,2024-01-19,47,9134,2992,2116,3574,88,356,146,156,606,2,0,132,0,0,0,1172,150,9146
2024-01-19 23:30:00,2024-01-19,48,8832,2990,1790,3446,80,350,142,156,606,2,0,130,0,0,0,1020,150,8822
2024-01-20 00:00:00,2024-01-20,1,8532,3000,1868,3470,82,348,146,156,596,2,0,146,0,0,0,1428,150,8536
2024-01-20 00:30:00,2024-01-20,2,8258,2992,1694,3422,78,352,140,156,576,2,0,150,0,0,0,1456,150,8256
2024-01-20 01:00:00,2024-01-20,3,8234,2990,1726,3442,78,348,144,156,574,2,0,170,0,0,0,1540,148,8238
2024-01-20 01:30:00,2024-01-20,4,8322,2996,1704,3440,78,352,142,156,574,2,0,168,0,0,0,1440,148,8320
2024-01-20 02:00:00,2024-01-20,5,8542,2990,1854,3456,78,348,144,156,574,2,0,174,0,0,0,1376,148,8548
2024-01-20 02:30:00,2024-01-20,6,8788,2992,1930,3568,78,352,140,156,576,2,0,166,0,0,0,1324,148,8784
2024-01-20 03:00:00,2024-01-20,7,9032,2996,1986,3778,78,348,176,156,576,2,0,160,0,0,0,1368,148,9036
2024-01-20 03:30:00,2024-01-20,8,9096,2992,1942,3606,78,352,258,156,574,2,0,174,0,0,0,1188,148,9094
2024-01-20 04:00:00,2024-01-20,9,9284,2996,1946,3548,80,350,322,156,570,2,0,182,0,0,0,1012,148,9288
2024-01-20 04:30:00,2024-01-20,10,9268,2994,1810,3542,78,348,272,156,570,2,0,176,0,0,0,832,150,9266
2024-01-20 05:00:00,2024-01-20,11,9158,2992,1910,3556,84,350,226,156,572,2,0,168,0,0,0,1000,148,9164
2024-01-20 05:30:00,2024-01-20,12,8986,2992,1860,3602,84,352,198,156,572,2,0,162,0,0,0,1148,150,8982
2024-01-20 06:00:00,2024-01-20,13,8830,2994,1812,3552,88,356,172,156,576,2,0,174,0,0,0,1192,148,8838
2024-01-20 06:30:00,2024-01-20,14,8814,2990,1754,3550,88,404,152,156,578,2,0,186,0,0,0,1200,148,8808
2024-01-20 07:00:00,2024-01-20,15,9006,2994,1912,3554,92,426,154,156,600,2,0,194,0,0,0,1220,148,9012
2024-01-20 07:30:00,2024-01-20,16,9270,2990,1962,3608,94,438,166,156,606,44,0,198,0,0,0,1144,148,9266
2024-01-20 08:00:00,2024-01-20,17,9650,2992,2048,3844,100,404,244,156,604,230,0,196,0,0,0,1312,150,9656
2024-01-20 08:30:00,2024-01-20,18,9908,2990,1980,3928,100,364,256,156,602,436,0,180,0,0,0,1236,150,9906
2024-01-20 09:00:00,2024-01-20,19,10138,2994,2078,3960,104,350,216,156,606,662,0,182,0,0,0,1308,148,10148
2024-01-20 09:30:00,2024-01-20,20,10108,2992,2108,4004,102,344,154,154,604,882,0,178,0,262,0,1832,148,10100
2024-01-20 10:00:00,2024-01-20,21,10056,2992,1754,3876,100,346,208,156,604,1402,0,176,0,80,0,1776,148,10066
2024-01-20 10:30:00,2024-01-20,22,9848,2988,1444,3508,92,344,216,154,602,1828,0,172,0,0,0,1656,148,9840
2024-01-20 11:00:00,2024-01-20,23,9918,2994,1328,3196,90,346,224,154,602,2478,0,152,0,0,0,1784,148,9928
2024-01-20 11:30:00,2024-01-20,24,9794,2990,1308,3030,90,340,212,154,604,2624,0,142,0,0,0,1856,148,9786
2024-01-20 12:00:00,2024-01-20,25,9840,2992,1292,2992,92,340,158,154,608,2802,0,134,0,0,0,1864,148,9848
2024-01-20 12:30:00,2024-01-20,26,9608,2996,988,2886,94,346,144,154,608,2750,0,120,0,0,0,1632,148,9602
2024-01-20 13:00:00,2024-01-20,27,9588,2986,1122,2966,94,342,150,154,608,2870,0,108,0,0,0,1952,148,9596
2024-01-20 13:30:00,2024-01-20,28,9450,2992,1098,2952,90,344,306,152,604,2628,0,88,0,0,0,1960,150,9444
2024-01-20 14:00:00,2024-01-20,29,9342,2992,1094,3010,94,344,366,154,604,2346,0,86,0,0,0,1888,148,9350
2024-01-20 14:30:00,2024-01-20,30,9328,2986,1374,3214,96,342,356,152,608,1998,0,86,0,0,0,2040,150,9322
2024-01-20 15:00:00,2024-01-20,31,9428,2992,1402,3354,96,344,362,154,606,1598,0,80,0,0,0,1704,148,9432
2024-01-20 15:30:00,2024-01-20,32,9492,2988,1496,3702,98,350,228,150,604,1140,0,74,0,0,0,1488,150,9492
2024-01-20 16:00:00,2024-01-20,33,9640,2988,1744,4054,100,388,214,154,606,752,0,76,0,0,0,1580,148,9644
2024-01-20 16:30:00,2024-01-20,34,9728,2982,1930,4138,102,398,250,150,606,352,0,72,0,0,0,1404,150,9726
2024-01-20 17:00:00,2024-01-20,35,9952,2988,2188,3962,106,438,348,154,610,82,0,80,0,0,0,1144,150,9962
2024-01-20 17:30:00,2024-01-20,36,10210,2984,2298,4242,106,436,358,150,606,0,0,80,0,0,0,1208,150,10202
2024-01-20 18:00:00,2024-01-20,37,10272,2986,2246,4204,112,438,346,154,610,2,0,102,0,0,0,1072,150,10278
2024-01-20 18:30:00,2024-01-20,38,10256,2986,2308,4192,110,444,302,152,612,2,0,104,0,0,0,1112,152,10252
2024-01-20 19:00:00,2024-01-20,39,10150,2992,2228,4018,110,440,212,154,610,2,0,98,0,0,0,856,150,10158
2024-01-20 19:30:00,2024-01-20,40,9968,2992,2204,3994,106,440,174,150,612,2,0,82,0,0,0,944,150,9962
2024-01-20 20:00:00,2024-01-20,41,9774,2986,2100,3984,106,448,156,154,608,2,0,72,0,0,0,984,148,9780
2024-01-20 20:30:00,2024-01-20,42,9586,2988,2064,3718,102,444,150,152,612,0,0,66,0,0,0,864,150,9582
2024-01-20 21:00:00,2024-01-20,43,9394,2992,2044,3710,100,438,154,154,608,2,0,64,0,0,0,1012,148,9402
